title,source,date,category,narasi,penjelasan,url,status
Hoaks! Presiden Prabowo akan hentikan program bansos,ANTARA,1 Agustus 2025,Ekonomi,"Jakarta (ANTARA/JACX) – Sebuah unggahan video diFacebookmenampilkan foto Presiden Prabowo Subianto dan narasi yang menyuarakan kritik terhadap program bantuan sosial (bansos).

Dalam video tersebut, seolah-olah Presiden Prabowo memutuskan untuk menghentikan bansos karena dianggap tidak tepat sasaran.

Berikut narasi dalam unggahan video tersebut:

“BAPAK PRESIDEN PRABOWO SUBIANTO STOP ‘BANSOS’!!!”

Mengklaim bahwa program bansos menimbulkan kecemburuan sosial dan kekisruhan. Dituduhkan bahwa banyak penerima bansos justru berasal dari keluarga kepala desa dan pejabat desa, bukan masyarakat miskin yang seharusnya menerima. yang miskin cuma dapat survei doang bantuannya nggak pernah dapet.”

Namun, benarkah Presiden Prabowo akan berhentikan program bansos?","Berdasarkan penelusuran, tidak ditemukan pernyataan resmi dari Presiden Prabowo maupun dari kementerian atau lembaga pemerintah yang menyebutkan bahwa program bansos akan dihentikan.

Pemerintah telah mengalokasikan anggaran perlindungan sosial (Perlinsos) pada Rancangan Anggaran Pendapatan dan Belanja Negara (RAPBN) 2025 sebesar Rp504,7 triliun.

Dana ini disalurkan melalui berbagai program, seperti Program Keluarga Harapan (PKH), Kartu Sembako, Program Indonesia Pintar (PIP), Kartu Indonesia Pintar, dan KIP Kuliah.



Menteri Sosial Saifullah Yusuf (Gus Ipul) menegaskan bahwa penyaluran bansos dilakukan setiap tiga bulan sekali atau setiap triwulan.

""Penyalurannya memang setiap tiga bulan, triwulan I, triwulan II, dan triwulan III, dan triwulan IV,"" kata Gus Ipul, dilansir dari lamanKementerian Sosial (Kemensos).

Penyaluran bansos mengacu pada Data Tunggal Sosial Ekonomi Nasional (DTSEN) mulai April 2025 dengan total anggaran mencapai lebih dari Rp120 triliun, dilansir dariANTARA.Cek fakta:Presiden Jokowi disebut terlibat kasus korupsi bansos pada akhir Juli, benarkah?Cek fakta:BRI gunakan uang nasabah untuk bantu bansos pemerintah pada Pemilu 2024, benarkah?Baca juga:Mensos hentikan bansos untuk 200 ribu penerima karena bermain judol

Pewarta: Tim JACXEditor: M Arief IskandarCopyright © ANTARA 2025

Dilarang keras mengambil konten, melakukan crawling atau pengindeksan otomatis untuk AI di situs web ini tanpa izin tertulis dari Kantor Berita ANTARA.",https://www.antaranews.com/berita/5007989/hoaks-presiden-prabowo-akan-hentikan-program-bansos,hoax
Hoaks! Presiden Prabowo bebaskan Ammar Zoni,ANTARA,10 November 2025,Hukum,"Jakarta (ANTARA/JACX) – Sebuah unggahan video diFacebookmenyebutkan bahwa Presiden Prabowo telah membebaskan selebritas Ammar Zoni.

Ammar Zoni sebelumnya beberapa kali terjerat kasus penyalahgunaan narkoba dan pada Kamis (16/10/2025) dipindahkan dari Lapas Salemba, Jakarta Pusat, ke Lapas Super Maximum Security Karang Anyar di Nusakambangan.

Dalam video tersebut ditampilkan foto Ammar Zoni bersama Raffi Ahmad dan Presiden Prabowo, disertai klaim bahwa Ammar Zoni dibebaskan berkat doa netizen dan bantuan Hotman Paris.

Berikut narasi dalam unggahan tersebut:

“AMMAR ZONI AKHIRNYA BEBAS

BERKAT DOA NETIZEN AKHIRNYA AMMAR ZONI LANGSUNG DIBEBASKAN OLEH PRESIDEN PRABOWO”

Video tersebut juga diberi narasi:

“Berkat pembelaan Ammar Zoni serta bantuan Hotman Paris akhirnya dia langsung dibebaskan oleh presiden Prabowo Subianto”

Namun, benarkah Prabowo bebaskan Ammar Zoni?","

Berdasarkan penelusuran, informasi tersebut tidak benar. Jaksa Penuntut Umum (JPU) Kejaksaan Negeri Jakarta Pusat mendakwa Ammar Zoni dan beberapa rekannya melakukan tindak pidana pemufakatan jahat dalam memperjualbelikan narkotika di dalam Rutan Salemba pada Desember 2024.

Dakwaan tersebut dibacakan dalam sidang di Pengadilan Negeri Jakarta Pusat, dan perbuatan para terdakwa diatur dalam Pasal 112 ayat (2) jo. Pasal 132 ayat (1) Undang-Undang Nomor 35 Tahun 2009 tentang Narkotika.

Dengan demikian, tidak ada pernyataan resmi dari pemerintah maupun Presiden Prabowo yang menyatakan bahwa Ammar Zoni telah dibebaskan.",https://www.antaranews.com/berita/5230993/hoaks-presiden-prabowo-bebaskan-ammar-zoni,hoax
Benarkah Menteri Pendidikan di Gaza akhiri tahun ajaran 2023-2024 karena semua siswa terbunuh?,ANTARA,31 Oktober 2023,Internasional,"Jakarta (ANTARA/JACX) - Narasi soal penghentian pembelajaran di Palestina karena semua pelajar telah tewas akibat serangan Israel, riuh dibagikan pengguna berbagai media sosial.

Narasi ini tidak hanya ""bertebaran"" dalam Bahasa Indonesia, yang tentunya diedarkan oleh pengguna media sosial di dalam negeri.

Rumor musnahnya para pelajar Palestina tersebut juga marak diunggah dalam berbagai bahasa, sejak pekan terakhir Oktober 2023.

Berikut isi salah satu narasi yang diedarkandi Instagramdan diubah ke Bahasa Indonesia:""Kementerian Pendidikan di Gaza secara resmi mengumumkan berakhirnya tahun ajaran 2023-2024 karena semua siswa telah dibunuh oleh Israel dalam serangan udara di Gaza!Seluruh generasi telah musnah dari muka bumi ini, namun dunia tetap diam dan menyaksikan genosida terjadi.""

Lantas, benarkah Menteri Pendidikan Gaza akhiri tahun ajaran 2023-2024 karena semua siswa terbunuh?Tangkapan layar narasi hoaks yang menyatakan Menteri Pendidikan di Gaza akhiri tahun ajaran 2023-2024 karena semua siswa terbunuh (Instagram)","Berbagai unggahan serupa di media sosial juga tidak menyertakan sumber resmi informasi tersebut.

Pengecekan turut dilakukan dengan menelusuri situs resmi Pemerintah Palestina. Namun, situs tersebut tidak bisa diakses pada 30 Oktober 2023.

Kabar ini tidak bersumber dari pihak resmi Palestina atau sumber kredibel manapun, sehingga tidak patut dipercayai.

Dengan demikian, kabar Menteri Pendidikan di Gaza akhiri tahun ajaran 2023-2024 karena semua siswa Palestina terbunuh masuk dalam ketagori hoaks.

",https://www.antaranews.com/berita/3800097/benarkah-menteri-pendidikan-di-gaza-akhiri-tahun-ajaran-2023-2024-karena-semua-siswa-terbunuh,hoax
Hoaks! Pemerintah keluarkan uang pecahan Rp250 ribu edisi kemerdekaan,ANTARA,20 Agustus 2025,Ekonomi,"Jakarta (ANTARA/JACX) – Sebuah unggahan diFacebookmenampilkan gambar uang rupiah dengan pecahan Rp250.000 dan mengklaim bahwa uang tersebut merupakan edisi khusus peringatan HUT ke-80 Republik Indonesia.

Dalam gambar tersebut terlihat sosok wajah pria, bendera Merah Putih, Candi Borobudur, serta tulisan “2025” dan “Bank Republik Nusantara”.

Unggahan itu menarasikan:

“Nah uang baru 250.000 1 lembar.”

Namun, benarkah pemerintah keluarkan uang pecahan Rp250 ribu edisi kemerdekaan?","Berdasarkan penelusuran, tidak ditemukan pernyataan resmi dari pemerintah maupun Bank Indonesia (BI) mengenai penerbitan uang baru dengan nominal Rp250.000. Uang rupiah yang sah secara hukum hanya diterbitkan oleh Bank Indonesia, dan seharusnya mencantumkan nama “Bank Indonesia” pada desainnya, bukan “Bank Republik Nusantara” seperti pada gambar unggahan tersebut.

Mengacu pada laman resmiBank Indonesia, tidak ada informasi mengenai uang pecahan Rp250.000.



Selain itu, melalui akun Instagram resminya, Bank Indonesia juga pernah menyampaikan bahwa hingga saat ini belum ada penerbitan Uang Peringatan Kemerdekaan (UPK) baru. UPK terakhir diterbitkan pada tahun 2020 dalam rangka memperingati 75 tahun kemerdekaan RI.



Sebelumnya, BI telah membantah video yang beredar luas di media sosial menampilkan uang kertas berwarna abu-abu dengan latar belakang bergambar Presiden Pertama RI Soekarno dengan narasi Rupiah edisi “80 Tahun Kemerdekaan RI”di sini.",https://www.antaranews.com/berita/5050181/hoaks-pemerintah-keluarkan-uang-pecahan-rp250-ribu-edisi-kemerdekaan,hoax
Hoaks! Pertandingan Indonesia melawan Uzbekistan diulang karena kecurangan wasit,ANTARA,30 April 2024,Sepakbola,"Jakarta (ANTARA/JACX) – Indonesia gagal melaju ke final Piala Asia U-23 2024 dengan skor 0-2 di babak semifinal di Stadion Abdullah bin Khalifa Stadium pada babak semifinal Piala Asia U-23, Senin (29/4/2024) malam WIB.

Sebuah unggahan video di YouTubeini,inidaninimenarasikan bahwa pertandingan semifinal Indonesia melawan Uzbekistan akan diulang.

Berikut narasi dalam unggahan tersebut:

“YES ALHAMDULULLAH RESMI DIULANG ~AFC Beri pernyataan bijak ini usai temukan kejanggalan dari wasit

UZBEKISTAN PASRAH !! AFC Temukan KECURANGAN, Laga Timnas U23 Vs Uzbekistan Diulang Rabu ~ Harus Itu

INDONESIA VS UZBEKISTAN RESMI DI ULANG ATAS REKOMENDASI KOMITE WASIT AFC DAN FIFA PAD HARI INI”

Namun, benarkah Pertandingan Indonesia melawan Uzbekistan diulang Rabu karena kecurangan wasit?","Berdasarkan penelusuran ANTARA, tidak ada informasi resmi dari AFC yang membatalkan kemenangan Uzbekistan atas Indonesia, baik dilaman resmi AFC maupun siaran pers.

Kekalahan Timnas Indonesia U-23 dari Uzbekistan diwarnai keputusan kontroversial dari wasit Shen Yinhao seperti pembatalan tendangan bebas, menganulir gol dan pemberian kartu merah terhadap pemain Indonesia.



Timnas U23 Indonesia bakal menghadapi Irak dalam perebutan peringkat ketiga Piala Asia U23 2024. Laga timnas U23 Indonesia vs Irak dalam jadwal perebutan peringkat ketiga Piala Asia U23 2024 bergulir di Stadion Abdullah bin Khalifa pada Kamis (2/5/2024).",https://www.antaranews.com/berita/4081392/hoaks-pertandingan-indonesia-melawan-uzbekistan-diulang-karena-kecurangan-wasit,hoax
"Hoaks! Video harimau terbawa arus banjir Sibolga, Sumatera",ANTARA,1 Desember 2025,Warta Bumi,"Jakarta (ANTARA/JACX) – Sebuah unggahanTikTokberdurasi 10 detik di TikTok memperlihatkan seekor harimau yang tampak terbawa arus banjir, sementara sejumlah warga terlihat mengungsi dengan berdiri di atas atap rumah.

Video yang telah ditonton hingga 500 ribu kali itu diklaim sebagai peristiwa banjir di Sibolga, Sumatera.

Berikut narasi dalam unggahan tersebut:

“Banjir besar yang terjadi di Sibolga, Sumatra… bukan cuma manusia yang terdampak.

Hewan-hewan di hutan ikut hanyut, termasuk seekor harimau ini.

Dia cuma bertahan di atas lembaran seng, kebawa arus kecoklatan yang deras… matanya kosong, capek, takut. Hati saya sakit lihat ini. Semoga tim penyelamat bisa menemukannya.

Semoga semua korban—manusia dan hewan—dilindungi.”

Namun, benarkah video harimau terbawa arus banjir Sibolga, Sumatera tersebut?","Berdasarkan penelusuran, klaim bahwa video tersebut merupakan kejadian di Sibolga tidak benar.



Hasil pemeriksaan ANTARA menggunakan AI detector Hive Moderation menunjukkan bahwa video itu 99,9 persen merupakan hasil rekayasa berbasis kecerdasan buatan (AI).

Selain itu, hingga kini tidak ada laporan resmi yang menyebutkan adanya harimau yang terbawa banjir di Sibolga, Sumatera.",https://www.antaranews.com/berita/5278609/hoaks-video-harimau-terbawa-arus-banjir-sibolga-sumatera,hoax
Hoaks! Video Jokowi hadiri kampanye akbar Prabowo di GBK pada 27 Januari,ANTARA,30 Januari 2024,Politik,"Jakarta (ANTARA/JACX) – Sebuah unggahan video diTikTokmenarasikan bahwa Presiden Joko Widodo mengikuti kampanye akbar calon presiden nomor urut dua Prabowo Subianto yang diselenggarakan di Gelora Bung Karno (GBK) Jakarta.

Dalam video tersebut, terlihat Jokowi sedang berpidato mengenakan kemeja putih dihadapan ribuan orang di GBK.

Berikut narasi dalam unggahan tersebut:

“MENGGELEGAR Jutaan relawan hadiri kampanye akbar Prabowo subianto

JOKOWI HADIRI KAMPANYE AKBAR PRABOWO SUBIANTO DI GBK”

Berikut pernyataan Jokowi dalam video tersebut:

“Sepakat untuk mewakafkan diri kami berdua untuk kesejahteraan seluruh rakyat Indonesia. Kita memastikan lima tahun kedepan insyaallah negara kita akan lebih kuat ekonominya. Untuk para petani, untuk para nelayan, untuk para guru, untuk para buruh, untuk para dokter, untuk para pegawai negeri, untuk para TNI, untuk para Polri, seniman, pekerja kreatif, pengusaha kecil, pengusaha menengah, pengusaha besar…”

Namun, benarkah video tersebut merupakan Jokowi hadiri kampanye akbar Prabowo di GBK pada 27 Januari?","Berdasarkan penelusuran, video tersebut serupa dengan unggahan YouTube MetroTV yang berjudul “(FULL) 'Konser Putih Bersatu' Kampanye Akbar Pamungkas Jokowi-Ma'ruf di GBK” yang diunggah pada 13 April 2019.



Koordinator Staf Khusus Presiden Ari Dwipayana mengatakan Presiden Joko Widodo hingga saat ini belum ada rencana berkampanye meskipun Undang-Undang Pemilu memperbolehkan keterlibatan Presiden dalam kampanye.

""Meskipun diperbolehkan UU Pemilu, sampai saat ini, Presiden Jokowi belum ada rencana berkampanye,"" kata Ari, dilansir dariANTARA.

Selain itu, jadwal kampanye akbar Prabowo Subianto dijadwalkan pada 10 Februari mendatang.",https://www.antaranews.com/berita/3938316/hoaks-video-jokowi-hadiri-kampanye-akbar-prabowo-di-gbk-pada-27-januari,hoax
Hoaks! Jokowi akan bentuk badan untuk pantau aktivitas ponsel masyarakat,ANTARA,23 November 2023,Tekno,"Jakarta (ANTARA/JACX) – Sebuah unggahan diFacebookmenarasikan bahwa Presiden Jokowi akan membentuk dan meresmikan Badan Jaringan dan Kriptozoologi Nasional (BSSN).Dalam unggahan tersebut dinarasikan mulai tanggal 9 November, aktivitas ponsel mulai dipantau seperti panggilan akan direkam dan seluruh media sosial dipantau.

Berikut narasi dalam unggahan tersebut:

“*Semua aktivitas ponsel dll...100% dipantau*

*Mulai besok, ada peraturan komunikasi baru.  *

*Setelah* peresmian Badan Jaringan dan Kriptozoologi Nasional (BSSN) *oleh Bapak Joko Widodo*.

*.Semua panggilan akan direkam.  *

*.Simpan semua rekaman panggilan telepon.  *

*.WhatsApp dipantau,*

*.Twitter dipantau,*

*.Facebook dipantau,*

*Semua...media sosial...dan forum dipantau,*

_*Beri tahu yang belum tahu.  *_

*Perangkat Anda terhubung ke sistem layanan.  *”

Namun, benarkah Jokowi akan bentuk badan Kriptozoologi untuk memantau seluruh aktivitas ponsel masyarakat?","Berdasarkan penelusuran, BSSN bukan kepanjangan dari Badan Jaringan dan Kriptozoologi Nasional melainkan Badan Siber dan Sandi Negara. BSSN sendiri dibuat berdasarkan Perpres Nomor 53 Tahun 2017 Tentang Badan Siber dan Sandi Negara dan bertugas melaksanakan keamanan siber secara efektif dan efisien dengan memanfaatkan, mengembangkan,mengkonsolidasikan semua unsur yang terkait dengan keamanan siber.



Selain itu, unggahan hoaks tersebut pernah diklarifikasi olehAntarapada 2020 lalu. Dalam laporan ""Badan Siber Bantah Pantau Telepon dan Konten Sosmed Masyarakat"" milik Aktual.com, BSSN menjelaskan lembaga itu tidak bertugas memantau aktivitas telepon seluler serta konten media sosial masyarakat.

Dengan demikian, narasi Jokowi akan bentuk badan Kriptozoologi  untuk memantau seluruh aktivitas ponsel masyarakat merupakan keliru. Hingga saat ini, tidak ada lembaga siber bernama Badan Jaringan dan Kriptozoologi Nasional di Indonesia.",https://www.antaranews.com/berita/3837138/hoaks-jokowi-akan-bentuk-badan-untuk-pantau-aktivitas-ponsel-masyarakat,hoax
Hoaks! Menkeu Purbaya luncurkan layanan pinjaman online bunga 0 persen,ANTARA,17 Oktober 2025,Politik,"Jakarta (ANTARA/JACX) – Sebuah unggahan video di Instagram memperlihatkan Menteri Keuangan, Purbaya Yudhi Sadewa, sedang berbicara di depan mikrofon dengan Menteri Koordinator Bidang Perekonomian, Airlangga Hartarto, berdiri di belakangnya.

Dalam unggahan tersebut dinarasikan bahwa Menkeu Purbaya meluncurkan layanan pinjaman online Koperasi Merah Putih dengan bunga nol persen dan proses cepat dalam waktu 15 hingga 30 menit tanpa melalui pengecekan BI Checking.

Berikut narasi dalam unggahan tersebut:

“KOPERASI MERAH PUTIH

SUDAH RESMI MELAYANI PINJAMAN SELURUH WILAYAH INDONESIA

MENKEU PURBAYA YUDHI SADEWA MEMBUAT GEBRAKAN EKONOMI

MELAYANI PINJAMAN ONLINE TANPA BIAYA, TANPA BUNGA 0%

MAUPUN BI CHECKING / BCALIST PROSES CEPAT 10–30 MENIT SAJA AJUKAN SEKARANG”

Namun, benarkah Menke Purbaya luncurkan layanan pinjaman online bunga 0 persen?","

Berdasarkan hasil penelusuran, tidak ada Kementerian Keuangan, Kementerian Koordinator Bidang Perekonomian, maupun lembaga pemerintahan lain yang membuka layanan pinjaman online dengan bunga nol persen dan tanpa BI Checking.

Video yang digunakan dalam unggahan tersebut ternyata identik dengan video di kanal YouTube Sekretariat Presiden berjudul “LIVE: KetPers Menko Perekonomian dan Menkeu terkait Stimulus Ekonomi, Kantor Presiden, 15 September 2025”.

Video berdurasi 20 menit tersebut merupakan sesi tanya jawab dengan wartawan mengenai kebijakan penyaluran dana sebesar Rp200 triliun kepada lima bank anggota Himbara, yang dijelaskan Purbaya sebagai upaya memperkuat likuiditas perbankan dan mendorong pertumbuhan ekonomi nasional.

Masyarakat diimbau untuk tetap waspada terhadap unggahan menyesatkan dan hanya mengakses informasi resmi terkait Koperasi Desa Merah Putih melalui situs berikut:https://merahputih.kop.id/.",https://www.antaranews.com/berita/5180001/hoaks-menkeu-purbaya-luncurkan-layanan-pinjaman-online-bunga-0-persen,hoax
"Cek fakta, Kementan akan impor 1,8 ton susu dari Vietnam",ANTARA,28 November 2024,Humaniora,"Jakarta (ANTARA/JACX) – Sebuah unggahan diFacebookmenarasikan Kementerian Pertanian (Kementan) akan melakukan impor 1,8 ton susu dari Vietnam untuk program Makan Bergizi Gratis.

Berikut narasi dalam unggahan tersebut:

“Beda nasib petani boyolali dan petani vietnam

Kirain suplai susunya bakal diambil dari peternak lokal, karena itu akan ikut membantu perputaran ekonomi dalam negri, harusnya bisa untuk mencicil hutang juga

Netizen menduga adanya indikasi permainan lahan bisnis, dan yang diuntungkan adalah tender kolega sendiri”

Namun, benarkah akan dilakukan impor 1,8 ton susu dari Vietnam untuk program Makan Bergizi Gratis?","Kementerian Pertanian (Kementan) menegaskan bahwa tidak ada rencana untuk mengimpor 1,8 juta ton susu dari Vietnam untuk mendukung Program Makan Bergizi Gratis yang dicanangkan Presiden Prabowo Subianto.

Kepala Biro Hubungan Masyarakat dan Informasi Publik Kementerian Pertanian Moch. Arief Cahyono mengatakan bahwa Kementan tidak ada rencana melakukan impor tersebut, namun lebih kepada mengajak investor dari Vietnam untuk membangun industri sapi perah di tanah air.

""Perlu ditegaskan bahwa Indonesia tidak merencanakan impor 1,8 juta ton susu dari Vietnam. Kebijakan yang diinisiasi oleh Kementan adalah mengundang investor asal Vietnam untuk membangun industri sapi perah di Indonesia dengan tujuan meningkatkan produksi susu nasional, bukan untuk mengimpor produk susu,"" kata Arief, dilansir dariANTARA.



Arief mengungkapkan, investor asal Vietnam yang berminat mengembangkan industri sapi perah di Kabupaten Poso, Sulawesi Tengah, rencananya akan mengelola lahan seluas 10.000 hektar dan membangun fasilitas pengolahan susu yang diproyeksikan akan menghasilkan produksi susu hingga 1,8 juta ton per tahun.

Langkah ini diharapkan membawa dampak positif berupa penciptaan lapangan kerja, penurunan angka pengangguran, serta peningkatan kesejahteraan masyarakat perdesaan di sekitar lokasi investasi.Cek fakta:Cek fakta, Prabowo akan bekukan KPK untuk sementara waktuCek fakta:Cek fakta, Prabowo wajibkan anak muda ikut wajib militerBaca juga:Kementan berencana impor 1 juta sapi perah dalam lima tahun

Pewarta: Tim JACXEditor: IndrianiCopyright © ANTARA 2024

Dilarang keras mengambil konten, melakukan crawling atau pengindeksan otomatis untuk AI di situs web ini tanpa izin tertulis dari Kantor Berita ANTARA.",https://www.antaranews.com/berita/4497889/cek-fakta-kementan-akan-impor-18-ton-susu-dari-vietnam,hoax
